,Código,Posto,Mês/Ano,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
108,551,Olinda (Academia Santa Gertrudes),08/2021,10.8,1.0,53.2,38.8,11.2,14.5,0.0,6.9,0.0,102.1,37.4,19.0,4.4,1.8,8.4,0.4,0.2,8.1,6.9,27.0,0.0,0.9,6.3,0.1,4.9,0.6,0.1,0.0,4.4,0.2,0.0,7795.2
109,209,Olinda (Alto da Bondade),08/2021,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1049,Olinda (Jardim Atlântico),08/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
111,451,Paulista,08/2021,0.2,1.4,31.5,20.9,16.9,6.9,0.0,10.3,1.2,63.2,35.5,36.9,2.8,0.0,6.1,0.8,0.6,14.0,0.0,10.9,0.0,0.0,8.7,0.2,1.0,3.0,0.0,0.0,0.2,0.0,0.0,8190.9
112,265,Recife (Alto da Brasileira),08/2021,8.3,1.3,35.9,18.1,15.2,21.1,3.5,5.7,0.5,,12.5,42.8,2.6,0.8,6.2,2.5,,2.5,1.0,,10.4,0.3,3.9,0.7,1.4,0.4,0.0,0.0,3.3,2.1,0.0,8504.7
113,196,Recife (Codecipe / Santo Amaro),08/2021,2.8,4.2,36.0,39.0,19.8,13.0,1.0,6.7,0.6,89.0,42.0,32.0,7.2,0.0,4.0,2.5,1.0,3.0,3.0,31.2,3.4,1.0,2.0,0.7,2.0,0.0,0.4,0.0,0.3,1.0,0.0,8354.5
114,30,Recife (Várzea),08/2021,2.4,2.0,33.2,23.2,18.2,11.4,8.6,4.2,3.6,52.8,30.8,18.2,6.8,0.4,7.8,4.6,1.6,5.2,10.8,24.8,0.2,8.2,8.4,6.8,3.2,0.0,0.2,0.4,6.2,4.8,0.0,1410.2
115,267,São Lourenço da Mata (Tapacurá),08/2021,4.1,2.4,7.4,8.1,9.1,5.1,2.7,3.8,0.0,18.9,4.1,12.2,1.5,0.0,2.3,0.0,4.7,0.0,1.2,24.7,5.6,1.2,23.2,4.9,6.2,6.9,0.0,0.9,2.1,9.5,0.0,5980.6
116,198,Abreu e Lima,09/2021,0.7,1.1,0.0,1.9,2.4,1.2,0.0,1.3,1.5,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,3.2,1.8,7.5,8.6,,8750.9
117,309,Araçoiaba (Granja Cristo Redentor),09/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.5,2.0,0.0,2.3,6.5,,5855.1
118,301,Cabo,09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
119,490,Cabo (Barragem de Gurjaú),09/2021,8.2,2.7,0.0,0.4,1.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.7,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.7,14.1,1.8,1.7,0.0,9.7,14.2,,9366.8
120,491,Cabo (Barragem de Suape),09/2021,3.7,0.4,0.0,0.0,3.0,0.0,1.1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,10.5,13.7,,9539.9
121,603,Cabo (Pirapama),09/2021,0.3,4.8,0.0,0.2,5.1,0.0,0.0,0.1,13.0,0.1,0.0,0.0,0.0,4.8,0.9,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.7,6.7,1.2,3.4,0.4,3.2,14.5,,9823.0
122,201,Camaragibe,09/2021,4.9,0.0,0.0,0.0,2.5,0.0,0.0,1.2,0.0,0.0,0.0,0.0,3.4,6.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.2,0.0,4.7,1.7,9.7,10.0,,8877.0
123,28,Goiana (Itapirema - IPA),09/2021,3.4,1.0,0.0,0.6,3.4,0.2,0.0,1.8,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.2,0.5,7.8,0.5,3.2,1.8,,6098.7
124,487,Goiana - PCD,09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0
125,100,Igarassu,09/2021,0.0,0.0,0.0,0.5,5.8,0.0,0.0,0.9,0.2,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.0,6.4,1.0,4.5,9.2,,8265.5
126,269,Igarassu (Bar.Catucá),09/2021,3.0,0.0,0.0,1.1,4.4,1.4,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9,0.0,0.0,10.8,,6499.1
127,294,Igarassu (Usina São José),09/2021,1.5,0.6,0.0,2.0,3.1,3.2,0.0,3.2,0.9,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,10.0,2.5,0.9,2.8,3.0,,6727.4
128,387,Ipojuca,09/2021,0.5,0.0,0.0,1.6,2.6,0.0,0.0,3.5,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.5,0.4,0.0,10.9,9.6,,10181.0
129,602,Ipojuca (Suape) - PCD,09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.2
130,524,Itamaracá,09/2021,0.0,0.0,0.5,0.6,3.0,2.6,0.2,0.0,0.6,0.0,0.7,2.2,0.0,0.7,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.6,8.2,2.1,1.7,0.7,5.5,2.9,,7707.2
131,520,Itapissuma,09/2021,0.0,0.0,0.4,0.5,2.5,1.5,0.3,0.5,0.0,0.0,0.5,1.5,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.5,2.0,1.5,0.5,5.0,3.1,,7373.2
132,604,Jaboatão (Cidade da Copa) - PCD,09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8785.2
133,202,Jaboatão dos Guararapes,09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
134,268,Jaboatão dos Guararapes (Bar.Duas Unas),09/2021,4.1,1.3,0.0,2.5,5.4,1.9,0.0,1.5,0.6,0.0,1.8,1.1,0.4,1.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,3.6,1.7,0.0,12.1,12.9,,9203.9
135,205,Moreno,09/2021,3.9,1.0,0.0,2.7,5.9,1.8,0.0,0.8,1.0,0.0,1.0,2.1,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,3.1,1.2,0.4,11.9,13.1,,8390.0
136,199,Olinda,09/2021,2.1,0.0,0.4,1.4,1.3,0.9,0.0,0.6,2.9,0.0,0.5,0.5,1.2,2.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,1.3,4.2,2.7,7.9,,1425.5
137,551,Olinda (Academia Santa Gertrudes),09/2021,1.5,0.0,0.5,0.5,0.0,1.2,0.0,0.3,2.2,0.0,0.2,1.1,0.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,7.6,0.1,0.7,0.0,2.7,5.6,,7795.2
138,209,Olinda (Alto da Bondade),09/2021,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
139,1049,Olinda (Jardim Atlântico),09/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
140,451,Paulista,09/2021,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0,0.0,1.0,0.0,2.0,0.6,,8190.9
141,265,Recife (Alto da Brasileira),09/2021,4.1,1.7,0.0,3.6,2.2,1.2,0.0,2.1,0.9,,1.2,0.0,3.2,1.9,1.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,8.4,6.5,,8504.7
142,196,Recife (Codecipe / Santo Amaro),09/2021,0.0,5.0,0.0,0.0,0.0,0.4,0.0,0.5,0.7,0.4,0.0,0.8,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.6,1.2,8.3,1.8,,8354.5
143,30,Recife (Várzea),09/2021,6.4,1.2,0.0,1.0,1.4,0.0,0.4,0.4,2.4,0.2,1.2,0.0,2.0,10.6,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.8,3.6,2.0,8.8,4.4,,1410.2
144,267,São Lourenço da Mata (Tapacurá),09/2021,2.4,1.5,0.0,2.8,8.5,0.0,0.0,1.6,0.0,0.0,0.0,1.2,0.0,1.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.8,0.0,0.0,6.2,4.3,,5980.6
145,198,Abreu e Lima,10/2021,2.0,10.8,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,1.0,0.0,8750.9
146,309,Araçoiaba (Granja Cristo Redentor),10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,5855.1
147,301,Cabo,10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
148,490,Cabo (Barragem de Gurjaú),10/2021,5.5,16.7,0.0,0.5,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.7,3.1,1.1,0.0,0.0,0.0,0.0,2.4,0.3,0.0,0.0,9.7,1.2,5.1,4.7,2.1,9366.8
149,491,Cabo (Barragem de Suape),10/2021,4.3,19.4,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,3.9,0.0,0.0,8.2,0.0,9539.9
150,603,Cabo (Pirapama),10/2021,7.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.4,0.2,5.1,0.4,0.0,0.0,0.3,0.0,2.0,0.3,0.9,0.0,0.8,2.3,2.5,3.2,0.0,9823.0
151,201,Camaragibe,10/2021,3.2,6.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,3.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.3,0.4,0.0,1.0,8877.0
152,28,Goiana (Itapirema - IPA),10/2021,1.0,3.3,0.0,0.0,0.0,0.0,0.0,1.2,0.2,1.6,1.2,0.0,0.0,0.2,4.3,0.2,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,0.2,0.0,0.6,0.0,6098.7
153,487,Goiana - PCD,10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0
154,100,Igarassu,10/2021,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,6.0,0.0,2.1,0.0,8265.5
155,269,Igarassu (Bar.Catucá),10/2021,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,6499.1
156,294,Igarassu (Usina São José),10/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1.2,0.0,6727.4
157,387,Ipojuca,10/2021,2.8,18.5,0.8,0.0,0.2,0.0,2.8,0.6,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.7,3.2,2.8,0.0,10181.0
158,602,Ipojuca (Suape) - PCD,10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.2
159,524,Itamaracá,10/2021,0.2,7.6,0.1,0.3,0.0,0.0,4.4,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.3,0.9,0.0,0.4,0.0,0.0,0.0,0.5,2.1,0.0,0.0,0.0,0.6,0.0,3.7,0.0,7707.2
160,520,Itapissuma,10/2021,0.0,6.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.4,1.5,0.0,0.0,0.0,0.6,0.0,3.1,0.0,7373.2
161,604,Jaboatão (Cidade da Copa) - PCD,10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8785.2
162,202,Jaboatão dos Guararapes,10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
163,268,Jaboatão dos Guararapes (Bar.Duas Unas),10/2021,2.7,11.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.2,0.0,2.2,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,1.1,0.0,2.7,0.0,9203.9
164,205,Moreno,10/2021,2.0,12.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4,0.0,2.9,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,1.0,0.0,0.0,0.0,8390.0
165,199,Olinda,10/2021,1.4,4.8,0.0,0.0,0.4,5.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.7,0.2,0.2,0.1,1425.5
166,551,Olinda (Academia Santa Gertrudes),10/2021,1.2,4.1,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.2,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.5,0.0,0.0,0.0,7795.2
167,209,Olinda (Alto da Bondade),10/2021,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,1049,Olinda (Jardim Atlântico),10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
169,451,Paulista,10/2021,0.0,4.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.0,0.0,0.0,3.0,2.2,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,8190.9
170,265,Recife (Alto da Brasileira),10/2021,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.7,1.0,0.0,2.3,0.0,0.0,0.2,0.0,1.1,0.0,0.0,0.0,0.7,7.5,0.0,0.3,0.0,0.0,8504.7
171,196,Recife (Codecipe / Santo Amaro),10/2021,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,0.0,2.2,1.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.1,0.0,8354.5
172,30,Recife (Várzea),10/2021,0.0,7.0,0.0,1.2,0.2,0.0,1.4,0.0,0.6,0.6,0.6,0.0,0.0,4.8,0.8,0.2,3.4,0.8,1.6,0.0,0.0,0.2,0.2,0.2,0.0,0.0,3.6,6.8,3.0,3.6,2.0,1410.2
173,267,São Lourenço da Mata (Tapacurá),10/2021,1.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,8.6,1.4,0.8,0.0,0.0,5980.6
174,198,Abreu e Lima,11/2021,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.8,0.0,3.0,14.3,1.3,0.9,0.0,0.0,0.0,0.0,21.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,8750.9
175,309,Araçoiaba (Granja Cristo Redentor),11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5855.1
176,301,Cabo,11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
177,490,Cabo (Barragem de Gurjaú),11/2021,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.4,1.9,2.3,0.0,0.0,0.5,0.0,3.5,7.6,0.0,0.3,0.0,0.4,0.3,0.0,0.6,4.0,11.2,0.0,0.0,,9366.8
178,491,Cabo (Barragem de Suape),11/2021,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,2.5,2.1,4.1,0.0,0.0,0.0,0.0,10.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,,9539.9
179,603,Cabo (Pirapama),11/2021,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,3.7,1.4,2.0,0.0,0.0,0.0,2.7,1.7,8.1,0.1,0.0,0.0,0.0,0.1,0.0,0.2,3.5,0.2,0.0,0.0,,9823.0
180,201,Camaragibe,11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8877.0
181,28,Goiana (Itapirema - IPA),11/2021,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,3.7,0.2,0.0,0.0,0.0,2.0,0.3,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6098.7
182,487,Goiana - PCD,11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0
183,100,Igarassu,11/2021,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,,8265.5
184,269,Igarassu (Bar.Catucá),11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6.5,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6499.1
185,294,Igarassu (Usina São José),11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,0.0,0.0,0.0,0.0,1.2,0.0,17.0,2.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6727.4
186,387,Ipojuca,11/2021,2.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,4.2,0.0,0.0,0.0,0.0,19.0,2.1,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,,10181.0
187,602,Ipojuca (Suape) - PCD,11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5432.2
188,524,Itamaracá,11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,6.2,0.5,0.2,0.0,0.0,0.0,0.0,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,,7707.2
189,520,Itapissuma,11/2021,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.5,0.1,0.2,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,7373.2
190,604,Jaboatão (Cidade da Copa) - PCD,11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8785.2
191,202,Jaboatão dos Guararapes,11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
192,268,Jaboatão dos Guararapes (Bar.Duas Unas),11/2021,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.6,0.0,0.0,0.0,0.0,0.0,3.8,9.7,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,,9203.9
193,205,Moreno,11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,31.0,1.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8390.0
194,199,Olinda,11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.5,1.8,0.0,0.2,0.0,0.1,0.0,6.7,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,1.5,0.0,0.0,,1425.5
195,551,Olinda (Academia Santa Gertrudes),11/2021,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,,7795.2
196,209,Olinda (Alto da Bondade),11/2021,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
197,1049,Olinda (Jardim Atlântico),11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
198,451,Paulista,11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,,8190.9
199,265,Recife (Alto da Brasileira),11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,2.2,1.1,0.0,1.8,0.0,0.0,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.2,0.0,,8504.7
200,196,Recife (Codecipe / Santo Amaro),11/2021,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,1.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,,8354.5
201,30,Recife (Várzea),11/2021,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1.0,,,,,,,,,,,,,,,,,,,,1410.2
202,267,São Lourenço da Mata (Tapacurá),11/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,1.1,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,,5980.6
203,198,Abreu e Lima,12/2021,0.0,0.0,0.0,0.4,0.6,1.2,0.0,0.0,2.2,1.6,0.0,0.1,5.5,25.5,2.8,2.0,3.4,0.0,0.0,7.7,0.0,0.0,0.3,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.3,8750.9
204,309,Araçoiaba (Granja Cristo Redentor),12/2021,0.0,0.0,0.0,6.4,0.9,0.0,0.0,2.3,0.0,3.7,0.0,5.2,1.7,20.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.4,0.0,0.0,0.0,0.0,5855.1
205,301,Cabo,12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
206,490,Cabo (Barragem de Gurjaú),12/2021,0.0,0.3,0.0,3.9,34.0,4.3,0.0,4.4,0.9,2.0,3.1,0.0,6.7,27.9,3.4,3.4,8.6,0.9,0.0,0.0,0.4,1.1,3.9,0.0,0.1,13.0,5.2,0.9,0.0,0.0,2.2,9366.8
207,491,Cabo (Barragem de Suape),12/2021,0.0,0.0,0.0,3.1,6.4,2.3,16.7,0.0,0.0,1.8,0.0,0.0,0.0,25.3,1.1,3.9,31.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,26.7,2.5,1.7,0.0,0.0,0.0,9539.9
208,603,Cabo (Pirapama),12/2021,0.0,0.0,0.0,7.4,34.8,10.5,13.7,0.0,3.1,0.0,8.0,0.0,8.1,17.0,11.2,9.9,11.8,0.0,0.0,0.0,0.0,0.0,5.7,1.1,0.0,13.8,2.8,0.0,0.0,0.0,0.0,9823.0
209,201,Camaragibe,12/2021,0.0,0.0,0.0,0.0,11.3,3.4,0.0,0.0,0.0,0.0,8.4,0.0,9.4,18.0,4.6,8.3,7.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,12.3,4.0,0.0,0.0,0.0,8877.0
210,28,Goiana (Itapirema - IPA),12/2021,0.2,0.0,0.0,3.0,3.4,0.6,0.4,7.6,0.2,0.0,0.2,0.0,5.4,22.4,5.0,12.2,5.0,0.4,0.0,0.0,3.2,0.0,4.8,0.0,0.0,6.4,16.8,0.6,0.0,0.4,0.2,6098.7
211,487,Goiana - PCD,12/2021,,0.0,0.0,8.4,9.2,3.4,0.0,0.2,3.0,0.4,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0
212,100,Igarassu,12/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.8,0.6,0.0,0.0,13.0,15.0,0.5,6.0,0.8,0.4,0.0,0.0,0.0,5.3,3.0,2.3,0.0,4.8,3.1,7.5,0.0,0.0,0.0,8265.5
213,269,Igarassu (Bar.Catucá),12/2021,0.0,0.0,0.0,1.9,7.7,3.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,3.7,0.0,0.0,17.9,8.4,12.6,0.0,0.0,0.0,6499.1
214,294,Igarassu (Usina São José),12/2021,0.0,0.0,0.0,3.5,6.0,0.0,0.0,2.0,1.8,2.1,1.0,0.0,2.2,12.2,3.8,5.2,4.6,5.0,0.0,0.0,0.2,0.0,1.2,0.0,0.0,7.4,5.5,7.5,0.0,7.2,0.0,6727.4
215,387,Ipojuca,12/2021,0.0,0.0,0.0,0.3,6.5,3.9,0.0,0.0,0.0,0.0,0.3,0.1,3.0,37.3,8.3,10.9,33.9,9.0,0.0,0.3,0.0,0.0,0.7,0.3,0.0,34.6,2.9,6.6,0.0,0.0,0.0,10181.0
216,602,Ipojuca (Suape) - PCD,12/2021,,,,,,,,0.0,0.0,1.4,0.6,0.0,20.6,8.2,0.0,3.2,47.6,0.6,1.0,0.0,0.0,0.0,0.2,0.0,0.0,14.6,2.4,0.8,0.0,0.0,0.0,5432.2
